Title,Book-Rating
"""o"" is for outlaw | sue grafton",-0.19753076486824822
"the seeress of kell (the malloreon, book 5) | david eddings",-0.014785009367789757
the seville communion | arturo perez-reverte,0.11439166965738667
"the shadow in the north (sally lockhart trilogy, book 2) | philip pullman",0.035847225966356165
the shape of snakes | minette walters,-0.013931832663764965
the sheltering sky (vintage international) | paul bowles,-0.39142526286663337
"the shelters of stone (earth's children series, no 5) | jean m. auel",-0.6546152595199133
"the shelters of stone (earth's children, book 5) | jean m. auel",-0.1435271193582904
the shining | stephen king,-0.2724537513175131
the shipping news : a novel | annie proulx,-0.3149782152753284
the silmarillion | j.r.r. tolkien,-0.6464740844184036
the silver chair | c. s. lewis,-0.004989459084939956
the silver wolf | alice borchardt,-0.3473180022243584
the simple truth | david baldacci,-0.08721688550918538
the sisterhood of the traveling pants | ann brashares,-0.27351703410296335
the smoke jumper | nicholas evans,-0.3415672653638442
the songcatcher: a ballad novel | sharyn mccrumb,-0.3491533347436271
the source | james a. michener,0.06858438427738073
the sparrow | mary doria russell,-0.3488664506580146
the spirit catches you and you fall down | anne fadiman,-0.24587428717706614
the stand: complete and uncut | stephen king,-0.1696904924943011
the stone diaries | carol shields,0.05776260009003179
the stranger | albert camus,-0.2785331173840493
the street lawyer | john grisham,-0.2204446824811056
"the subtle knife (his dark materials, book 2) | philip pullman",-0.18632682297898223
the sum of all fears (jack ryan novels) | tom clancy,0.06303404346146996
the sum of all fears | tom clancy,-0.30389277540051823
the summerhouse | jude deveraux,-0.288630733887075
the summons | john grisham,-0.4325552589932244
the surgeon | tess gerritsen,-0.266171378476704
the sweet potato queens' book of love | jill conner browne,-0.18667894411667715
the tale of the body thief (vampire chronicles (paperback)) | anne rice,-0.1579413363963007
the tao of pooh | benjamin hoff,-0.3050112949448187
the tattooed map | barbara hodgson,0.20266117364251227
the teeth of the tiger | tom clancy,-0.19522552881053912
the temple of my familiar | alice walker,0.1786172314235891
the terminal man | michael crichton,-0.13112151549041942
the testament | john grisham,-0.29544846873003794
the things they carried | tim o'brien,-0.4681261047759122
the third option | vince flynn,-0.17492801212717213
the third twin | ken follett,0.005492584179410467
the time traveler's wife (harvest book) | audrey niffenegger,0.02493442513312646
the time traveler's wife | audrey niffenegger,-0.032828039700898516
the tipping point: how little things can make a big difference | malcolm gladwell,-0.7473697656698596
the tommyknockers | stephen king,-0.15030920793380834
"the two towers (the lord of the rings, part 2) | j.r.r. tolkien",-0.380580317647916
the ultimate hitchhiker's guide | douglas adams,-0.29271134975303187
the undertaker's widow | phillip margolin,0.12854712771179613
the valley of horses | jean m. auel,-0.2751358131972188
"the vampire lestat (vampire chronicles, book ii) | anne rice",-0.0771423104931909
"the venetian's wife: a strangely sensual tale of a renaissance explorer, a computer, and a metamorphosis | nick bantock",0.20089181092149677
the view from saturday (jean karl books (paperback)) | e. l. konigsburg,-0.2942671601341228
"the vile village (a series of unfortunate events, book 7) | lemony snicket",-0.3450968532872557
the villa | nora roberts,-0.26875474872228355
the vision of emma blau : a novel | ursula hegi,0.010342060268818974
the wailing wind | tony hillerman,-0.4036427042368299
the wasp factory | iain banks,0.158700272975791
the water is wide | pat conroy,-0.20867169534518165
"the web (alex delaware series, no. 10) | jonathan kellerman",-0.11182257805383125
the weight of water : a novel tag: author of resistance and strange fits of passion | anita shreve,-0.12594186393399096
the weight of water | anita shreve,0.0039243710189411545
the whale rider | witi ihimaera,0.10858394545741536
the white dragon (dragonriders of pern vol 3) | anne mccaffrey,0.13706025721324616
"the wide window (a series of unfortunate events, book 3) | lemony snicket",-0.3693119845534307
the wind-up bird chronicle | haruki murakami,-0.5493641130040112
the winner | david baldacci,-0.08176683389714573
the witch of blackbird pond (laurel leaf books) | elizabeth george speare,-0.021848799348331522
the witches of eastwick | john updike,0.18025822737009178
the witching hour (lives of the mayfair witches) | anne rice,-0.15188107649125854
the witness | sandra brown,0.16812484687401946
the wizard's daughter | barbara michaels,-0.2727952287667456
the woman warrior : memoirs of a girlhood among ghosts | maxine hong kingston,-0.299001140385244
the women of brewster place (penguin contemporary american fiction series) | gloria naylor,-0.011790145024850006
the world according to garp | john irving,-0.5265679612659032
the worst-case scenario survival handbook | joshua piven,0.004457874070736348
the x-files: ground zero | kevin j. anderson,0.4664559017300497
the years of rice and salt | kim stanley robinson,-0.31710024155902294
their eyes were watching god | zora neale hurston,-0.46079034140966674
"then again, maybe i won't | judy blume",0.5338728710629964
then came heaven | lavyrle spencer,-0.09816419816112149
there's a boy in the girl's bathroom | louis sachar,0.2786549855957905
"these high, green hills (the mitford years) | jan karon",0.37144140755914656
things fall apart : a novel | chinua achebe,-0.503309194456683
thirty-nothing | lisa jewell,0.4431591143261057
"those christmas angels (harlequin superromance, 1164) | debbie macomber",-0.18438267792019405
thousand acres | jane smiley,0.03569694949603881
three fates | nora roberts,-0.4341322212722821
three junes | julia glass,-0.0027036674169210544
three to get deadly : a stephanie plum novel (a stephanie plum novel) | janet evanovich,-0.034454226197923474
three weeks in paris | barbara taylor bradford,-0.09068019444180143
throat | peter straub,-0.10790367596677058
thurston house | danielle steel,0.32936419647075027
tiger eyes | judy blume,0.06982722732313627
till we have faces: a myth retold | c. s. lewis,-0.41599018263893794
time flies | bill cosby,0.06452271859068152
timeline | michael crichton,-0.49864634576995137
tipping the velvet | sarah waters,0.22186545629105645
tis : a memoir | frank mccourt,0.006598874147455863
tishomingo blues | elmore leonard,0.12834588522376225
to dance with the white dog | terry kay,0.18930118044244668
to kill a mockingbird | harper lee,-0.22237122278716479
to the lighthouse | virginia woolf,0.1786717980110117
to the nines: a stephanie plum novel | janet evanovich,-0.03092777065595688
tom clancy's op-center (tom clancy's op center (paperback)) | tom clancy,0.20386582653249966
tom clancy's op-center balance of power (tom clancy's op center (paperback)) | tom clancy,0.018156457171529833
tom clancy's op-center: divide and conquer (tom clancy's op center (paperback)) | tom clancy,-0.38904906073547796
tom clancy's op-center: games of state (tom clancy's op center (paperback)) | tom clancy,-0.09186963516465016
tom clancy's op-center: line of control (tom clancy's op center (paperback)) | jeff rovin,-0.06002416675185536
tom clancy's op-center: mirror image (tom clancy's op center (paperback)) | tom clancy,-0.09651331653090194
tom clancy's power plays: cold war (tom clancy's power plays (paperback)) | jerome preisler,0.3531091166945411
too many crooks spoil the broth: a pennsylvania-dutch mystery with recipes (pennsylvania dutch mysteries with recipes (paperback)) | tamar myers,0.3753055245815582
total control | david baldacci,-0.02128026978000981
touching evil | kay hooper,0.060912944795397786
tough cookie | diane mott davidson,-0.10123267718789121
toujours provence (vintage departures) | peter mayle,-0.08012848351762256
tourist season | carl hiaasen,-0.23750772607934592
toxin | robin cook,-0.08435535226790616
track of the cat (anna pigeon mysteries (paperback)) | nevada barr,0.026562618718458865
transformation: the breakthrough | whitley strieber,-0.11770187772751121
traveling mercies: some thoughts on faith | anne lamott,-0.41179928679712585
treasure (clive cussler) | clive cussler,0.2862842274811047
trevayne | robert ludlum,0.13154589500302888
tribulation force: the continuing drama of those left behind (left behind no. 2) | tim lahaye,-0.16788894544238542
true history of the kelly gang | peter carey,-0.13111443931173858
trust fund | stephen frey,-0.3193857100727508
tuck everlasting | natalie babbitt,-0.47966671093105395
"tuesdays with morrie: an old man, a young man, and life's greatest lesson | mitch albom",-0.41036528761288726
tunnel vision (v.i. warshawski novels (paperback)) | sara paretsky,-0.08124331595440808
turtle moon | alice hoffman,0.4085779590769446
twelve red herrings | jeffrey archer,0.3102069078740444
two for the dough | janet evanovich,-0.12729004337560218
undaunted courage: meriwether lewis thomas jefferson and the opening of the american west | stephen ambrose,-0.3487957744786437
under the tuscan sun : at home in italy | frances mayes,-0.37501782244788484
under the tuscan sun | frances mayes,0.056396234894403145
underworld | don delillo,0.009106978014731057
undue influence | steven paul martini,0.3451984678447087
unless : a novel | carol shields,0.17544948746352934
unnatural exposure | patricia daniels cornwell,-0.015644211854490966
unnatural selections | gary larson,0.17619193381393905
unspeakable | sandra brown,-0.5439316408025102
until the real thing comes along (ballantine reader's circle) | elizabeth berg,-0.25139428184833384
up country: a novel | nelson demille,-0.6658284367358761
valhalla rising (dirk pitt adventures (paperback)) | clive cussler,-0.31090276597901867
vertical run | joseph r. garber,-0.04016784241885395
vinegar hill (oprah's book club (paperback)) | a. manette ansay,-0.1256816872555401
violets are blue | james patterson,-0.22895305824948733
virtual mode (mode (paperback)) | piers anthony,-0.2877914534316324
visions of sugar plums | janet evanovich,-0.4095088801872083
visions of sugar plums: a stephanie plum holiday novel | janet evanovich,0.02476581587956819
void moon | michael connelly,-0.031224462044251087
voyager | diana gabaldon,-0.29365477052772715
waiting (vintage international) | ha jin,-0.22961827593201065
waiting for godot | samuel beckett,0.20934156207740903
waiting to exhale | terry mcmillan,0.37813242481792764
waiting: the true confessions of a waitress | debra ginsberg,-0.27237586791037877
walking across egypt | clyde edgerton,-0.4668773761678869
wanderlust | danielle steel,0.41674171229698376
watchers | dean r. koontz,-0.021847763038368617
watermelon | marian keyes,-0.1483301010921148
watership down | richard adams,-0.11178027030419464
we were the mulvaneys | joyce carol oates,-0.1663744460036113
web of dreams (casteel saga (paperback)) | v.c. andrews,0.21913571655446837
weirdos from another planet! | bill watterson,-0.04971509191184161
welcome to my planet: where english is sometimes spoken | shannon olson,0.36370043186404516
"welcome to the world, baby girl! | fannie flagg",0.01631712865825514
what dreams may come : a novel | richard matheson,-0.046337155558210226
what looks like crazy on an ordinary day | pearl cleage,-0.10858670193149694
what to expect the first year | arlene eisenberg,-0.012975440959475375
what we keep : a novel (ballantine reader's circle) | elizabeth berg,0.2159897542360405
what's bred in the bone | robertson davies,0.5800546553916761
when i am an old woman i shall wear purple | sandra martz,-0.0817485119298051
when the bough breaks (alex delaware novels (paperback)) | jonathan kellerman,0.2162077742383284
when the wind blows | james patterson,-0.15076163239434237
when we were orphans | kazuo ishiguro,-0.2365621621435524
where are the children | mary higgins clark,0.10036908062486599
where the heart is (oprah's book club (paperback)) | billie letts,-0.24658410178653667
where the red fern grows | wilson rawls,-0.1310838403974161
where the sidewalk ends : poems and drawings | shel silverstein,-0.29938915843393626
while i was gone | sue miller,-0.1308435437267945
while my pretty one sleeps | mary higgins clark,0.20756830122548595
whirlwind (the x-files) | charles grant,-0.169180072401066
"whirlwind (tyler, book 1) | nancy martin",0.332737251975634
whispers | dean r. koontz,-0.13096698825810704
whispers | lisa jackson,-0.08313186950333701
white dragon | anne mccaffrey,-0.24358317483721026
white fang | jack london,0.0601427363488961
white oleander : a novel (oprah's book club) | janet fitch,-0.41536243892862795
white oleander : a novel | janet fitch,-0.3433747521878804
white teeth: a novel | zadie smith,-0.2141385760857195
who moved my cheese? an amazing way to deal with change in your work and in your life | spencer johnson,-0.2623945472092296
who's afraid of virginia woolf? | edward albee,0.1563196775680894
why girls are weird : a novel | pamela ribon,-0.4963148935825468
wicked: the life and times of the wicked witch of the west | gregory maguire,-0.2028243938610209
widow's walk (spenser mysteries (hardcover)) | robert parker,-0.44167244897109764
widow's walk | robert b. parker,-0.3927449630352104
wiener dog art | gary larson,-0.056991166358432356
wifey | judy blume,0.03239072350675462
wild animus | rich shapero,-0.18110937032568342
wilderness tips | margaret atwood,0.0020943485323598604
winter prey | john sandford,0.032777150155517104
winter's tale | mark helprin,-0.16512524180499213
wish you were here (mrs. murphy mysteries (paperback)) | rita mae brown,0.2796813213324669
with a tangled skein (incarnations of immortality (paperback)) | piers anthony,-0.03768508503188511
without remorse | tom clancy,-0.18452720778165022
"wizard and glass (the dark tower, book 4) | stephen king",-0.5178320826478681
wld accordng garp | john irving,0.2977390037596169
wobegon boy | garrison keillor,0.03258030889797398
women who run with the wolves | clarissa pinkola phd estes,0.06893273806726301
"word freak: heartbreak, triumph, genius, and obsession in the world of competitive scrabble players | stefan fatsis",0.19081992593479769
world of pies : a novel | karen stolz,0.42510896162560907
writ of execution | perri o'shaughnessy,-0.4023725762679075
writing down the bones | natalie goldberg,0.16137380212953883
xenocide (ender wiggins saga (paperback)) | orson scott card,-0.2465051872039167
year of wonders | geraldine brooks,-0.42697577373394124
you belong to me | mary higgins clark,-0.09621446436674573
"you can't scare me! (goosebumps, no 15) | r. l. stine",0.10707836383973848
young wives | olivia goldsmith,-0.15919282502523033
yukon ho! | bill watterson,0.16130242078721901
z for zachariah | robert c. o'brien,0.015145098842251068
zen and the art of motorcycle maintenance: an inquiry into values | robert pirsig,-0.07861275820139689
zodiac: the eco-thriller | neal stephenson,-0.931776517831555
zombies of the gene pool | sharyn mccrumb,0.2984836929069403
zoya | danielle steel,0.5018667507536239
